chimeraid	tagid	txid1	txid2	geneid1	geneid2	symbol1	symbol2	type1	type2	locusid1	locusid2	locus1	locus2	groupid1	groupid2	score1	score2	score
chimera_4893	tag_768219|1|l	MI0014066_mmu-mir-669a-8	ENSMUST00000147638	MI0014066_mmu-mir-669a-8	ENSMUSG00000086801	mmu-mir-669a-8	Gm15943-001	miRNA	processed_transcript	locus_241	locus_5215	chr2:10491604:10491652:+	chr15:58321780:58321805:+	group_172	group_1601	0.652969204603	1.0	0.652969204603
chimera_4894	tag_768219|1|l	MI0014077_mmu-mir-669a-12	ENSMUST00000147638	MI0014077_mmu-mir-669a-12	ENSMUSG00000086801	mmu-mir-669a-12	Gm15943-001	miRNA	processed_transcript	locus_267	locus_5215	chr2:10503829:10503877:+	chr15:58321780:58321805:+	group_172	group_1601	0.652969204603	1.0	0.652969204603
chimera_4895	tag_768219|1|l	MI0004523_mmu-mir-669a-1	ENSMUST00000147638	MI0004523_mmu-mir-669a-1	ENSMUSG00000086801	mmu-mir-669a-1	Gm15943-001	miRNA	processed_transcript	locus_203	locus_5215	chr2:10476895:10476943:+	chr15:58321780:58321805:+	group_172	group_1601	0.601544889955	1.0	0.601544889955
chimera_4896	tag_768219|1|l	MI0014073_mmu-mir-669a-10	ENSMUST00000147638	MI0014073_mmu-mir-669a-10	ENSMUSG00000086801	mmu-mir-669a-10	Gm15943-001	miRNA	processed_transcript	locus_259	locus_5215	chr2:10498949:10498997:+	chr15:58321780:58321805:+	group_172	group_1601	0.652969204603	1.0	0.652969204603
chimera_4897	tag_768219|1|l	MI0014055_mmu-mir-669a-5	ENSMUST00000147638	MI0014055_mmu-mir-669a-5	ENSMUSG00000086801	mmu-mir-669a-5	Gm15943-001	miRNA	processed_transcript	locus_217	locus_5215	chr2:10481799:10481847:+	chr15:58321780:58321805:+	group_172	group_1601	0.652969204603	1.0	0.652969204603
chimera_4898	tag_768219|1|l	MI0014058_mmu-mir-669a-6	ENSMUST00000147638	MI0014058_mmu-mir-669a-6	ENSMUSG00000086801	mmu-mir-669a-6	Gm15943-001	miRNA	processed_transcript	locus_223	locus_5215	chr2:10484234:10484282:+	chr15:58321780:58321805:+	group_172	group_1601	0.652969204603	1.0	0.652969204603
chimera_4899	tag_768219|1|l	MI0004667_mmu-mir-669a-2	ENSMUST00000147638	MI0004667_mmu-mir-669a-2	ENSMUSG00000086801	mmu-mir-669a-2	Gm15943-001	miRNA	processed_transcript	locus_282	locus_5215	chr2:10510208:10510260:+	chr15:58321780:58321805:+	group_172	group_1601	0.652969204603	1.0	0.652969204603
chimera_4900	tag_768219|1|l	MI0014075_mmu-mir-669a-11	ENSMUST00000147638	MI0014075_mmu-mir-669a-11	ENSMUSG00000086801	mmu-mir-669a-11	Gm15943-001	miRNA	processed_transcript	locus_261	locus_5215	chr2:10501377:10501425:+	chr15:58321780:58321805:+	group_172	group_1601	0.652969204603	1.0	0.652969204603
chimera_4901	tag_768219|1|l	MI0014054_mmu-mir-669a-4	ENSMUST00000147638	MI0014054_mmu-mir-669a-4	ENSMUSG00000086801	mmu-mir-669a-4	Gm15943-001	miRNA	processed_transcript	locus_211	locus_5215	chr2:10479353:10479401:+	chr15:58321780:58321805:+	group_172	group_1601	0.650807054919	1.0	0.650807054919
chimera_4902	tag_768219|1|l	MI0006287_mmu-mir-669f	ENSMUST00000147638	MI0006287_mmu-mir-669f	ENSMUSG00000086801	mmu-mir-669f	Gm15943-001	miRNA	processed_transcript	locus_172	locus_5215	chr2:10467280:10467327:+	chr15:58321780:58321805:+	group_159	group_1601	0.347030795397	1.0	0.347030795397
chimera_4903	tag_1662915|1|l	MI0000569_mmu-mir-21a	ENSMUST00000141049	MI0000569_mmu-mir-21a	ENSMUSG00000037805	mmu-mir-21a	Rpl10a-007	miRNA	retained_intron	locus_40	locus_6131	chr11:86584108:86584151:-	chr17:28330851:28330885:+	group_40	group_1808	1.0	1.0	1.0
chimera_4904	tag_1662915|1|l	MI0000569_mmu-mir-21a	ENSMUST00000042334	MI0000569_mmu-mir-21a	ENSMUSG00000037805	mmu-mir-21a	Rpl10a-007	miRNA	retained_intron	locus_40	locus_6131	chr11:86584108:86584151:-	chr17:28330851:28330885:+	group_40	group_1808	1.0	1.0	1.0
chimera_4905	tag_816157|1|r	MI0000569_mmu-mir-21a	ENSMUST00000082409	MI0000569_mmu-mir-21a	ENSMUSG00000064358	mmu-mir-21a	mt-Co3-201	miRNA	protein_coding	locus_40	locus_15227	chr11:86584108:86584151:-	chrM:8681:8704:+	group_40	group_3557	1.0	1.0	1.0
chimera_4906	tag_13049|1|l	MI0000389_mmu-mir-291a	ENSMUST00000107157	MI0000389_mmu-mir-291a	ENSMUSG00000037996	mmu-mir-291a	Slc24a2-201	miRNA	protein_coding	locus_405	locus_10642	chr7:3218953:3219000:+	chr4:86989388:86989411:-	group_272	group_2693	1.0	1.0	1.0
chimera_4907	tag_13049|1|l	MI0000389_mmu-mir-291a	ENSMUST00000107158	MI0000389_mmu-mir-291a	ENSMUSG00000037996	mmu-mir-291a	Slc24a2-201	miRNA	protein_coding	locus_405	locus_10642	chr7:3218953:3219000:+	chr4:86989388:86989411:-	group_272	group_2693	1.0	1.0	1.0
chimera_4908	tag_427804|3|l	MI0004132_mmu-mir-1249	ENSMUST00000182010	MI0004132_mmu-mir-1249	ENSMUSG00000098178	mmu-mir-1249	Yam1-001	miRNA	lincRNA	locus_136	locus_6334	chr15:84951535:84951566:-	chr17:39847755:39847884:+	group_132	group_231	1.0	0.5	0.5
chimera_4909	tag_523882|2|r	MI0000580_mmu-mir-92a-2	ENSMUST00000182010	MI0000580_mmu-mir-92a-2	ENSMUSG00000098178	mmu-mir-92a-2	Yam1-001	miRNA	lincRNA	locus_458	locus_6337	chrX:52741852:52741918:-	chr17:39847911:39848043:+	group_119	group_1870	0.920276497696	1.0	0.920276497696
chimera_4910	tag_523882|2|r	MI0000719_mmu-mir-92a-1	ENSMUST00000182010	MI0000719_mmu-mir-92a-1	ENSMUSG00000098178	mmu-mir-92a-1	Yam1-001	miRNA	lincRNA	locus_121	locus_6337	chr14:115044454:115044506:+	chr17:39847911:39848043:+	group_119	group_1870	1.0	1.0	1.0
chimera_4911	tag_1136247|3|r	MI0000580_mmu-mir-92a-2	ENSMUST00000182010	MI0000580_mmu-mir-92a-2	ENSMUSG00000098178	mmu-mir-92a-2	Yam1-001	miRNA	lincRNA	locus_458	locus_6323	chrX:52741852:52741918:-	chr17:39847271:39847381:+	group_119	group_1857	0.920276497696	1.0	0.920276497696
chimera_4912	tag_1136247|3|r	MI0000719_mmu-mir-92a-1	ENSMUST00000182010	MI0000719_mmu-mir-92a-1	ENSMUSG00000098178	mmu-mir-92a-1	Yam1-001	miRNA	lincRNA	locus_121	locus_6323	chr14:115044454:115044506:+	chr17:39847271:39847381:+	group_119	group_1857	1.0	1.0	1.0
chimera_4913	tag_142713|4|r	MI0000391_mmu-mir-293	ENSMUST00000025350	MI0000391_mmu-mir-293	ENSMUSG00000024472	mmu-mir-293	Dcp2-201	miRNA	protein_coding	locus_411	locus_6784	chr7:3220375:3220422:+	chr18:44423888:44423911:+	group_277	group_1995	1.0	1.0	1.0
chimera_4914	tag_453431|5|r	MI0000402_mmu-mir-302a	ENSMUST00000064924	MI0000402_mmu-mir-302a	ENSMUSG00000058290	mmu-mir-302a	Espl1-201	miRNA	protein_coding	locus_327	locus_5072	chr3:127545526:127545564:+	chr15:102298413:102298447:+	group_206	group_1556	0.659083882698	1.0	0.659083882698
chimera_4915	tag_453431|5|r	MI0003716_mmu-mir-302b	ENSMUST00000064924	MI0003716_mmu-mir-302b	ENSMUSG00000058290	mmu-mir-302b	Espl1-201	miRNA	protein_coding	locus_323	locus_5072	chr3:127545269:127545301:+	chr15:102298413:102298447:+	group_202	group_1556	0.340916117302	1.0	0.340916117302
chimera_4916	tag_675036|3|l	MI0000391_mmu-mir-293	ENSMUST00000182010	MI0000391_mmu-mir-293	ENSMUSG00000098178	mmu-mir-293	Yam1-001	miRNA	lincRNA	locus_411	locus_6333	chr7:3220375:3220422:+	chr17:39847709:39847801:+	group_277	group_1867	1.0	1.0	1.0
chimera_4917	tag_822322|2|l	MI0000151_mmu-mir-125a	ENSMUST00000182010	MI0000151_mmu-mir-125a	ENSMUSG00000098178	mmu-mir-125a	Yam1-001	miRNA	lincRNA	locus_154	locus_6337	chr17:17830816:17830856:+	chr17:39847911:39848043:+	group_145	group_1870	1.0	1.0	1.0
chimera_4918	tag_225821|1|r	MI0014051_mmu-mir-669d-2	ENSMUST00000003876	MI0014051_mmu-mir-669d-2	ENSMUSG00000003778	mmu-mir-669d-2	Brd8-008	miRNA	protein_coding	locus_182	locus_6717	chr2:10471651:10471686:+	chr18:34605520:34605542:-	group_163	group_1975	1.0	1.0	1.0
chimera_4919	tag_225821|1|r	MI0014051_mmu-mir-669d-2	ENSMUST00000152612	MI0014051_mmu-mir-669d-2	ENSMUSG00000003778	mmu-mir-669d-2	Brd8-008	miRNA	protein_coding	locus_182	locus_6717	chr2:10471651:10471686:+	chr18:34605520:34605542:-	group_163	group_1975	1.0	1.0	1.0
chimera_4920	tag_225821|1|r	MI0014051_mmu-mir-669d-2	ENSMUST00000097626	MI0014051_mmu-mir-669d-2	ENSMUSG00000003778	mmu-mir-669d-2	Brd8-008	miRNA	protein_coding	locus_182	locus_6717	chr2:10471651:10471686:+	chr18:34605520:34605542:-	group_163	group_1975	1.0	1.0	1.0
chimera_4921	tag_225821|1|r	MI0014051_mmu-mir-669d-2	ENSMUST00000115765	MI0014051_mmu-mir-669d-2	ENSMUSG00000003778	mmu-mir-669d-2	Brd8-008	miRNA	protein_coding	locus_182	locus_6717	chr2:10471651:10471686:+	chr18:34605520:34605542:-	group_163	group_1975	1.0	1.0	1.0
chimera_4922	tag_225821|1|r	MI0014051_mmu-mir-669d-2	ENSMUST00000115766	MI0014051_mmu-mir-669d-2	ENSMUSG00000003778	mmu-mir-669d-2	Brd8-008	miRNA	protein_coding	locus_182	locus_6717	chr2:10471651:10471686:+	chr18:34605520:34605542:-	group_163	group_1975	1.0	1.0	1.0
chimera_4923	tag_225821|1|r	MI0009942_mmu-mir-669l	ENSMUST00000003876	MI0009942_mmu-mir-669l	ENSMUSG00000003778	mmu-mir-669l	Brd8-008	miRNA	protein_coding	locus_180	locus_6717	chr2:10468977:10469015:+	chr18:34605520:34605542:-	group_163	group_1975	0.767772511848	1.0	0.767772511848
chimera_4924	tag_225821|1|r	MI0009942_mmu-mir-669l	ENSMUST00000152612	MI0009942_mmu-mir-669l	ENSMUSG00000003778	mmu-mir-669l	Brd8-008	miRNA	protein_coding	locus_180	locus_6717	chr2:10468977:10469015:+	chr18:34605520:34605542:-	group_163	group_1975	0.767772511848	1.0	0.767772511848
chimera_4925	tag_225821|1|r	MI0009942_mmu-mir-669l	ENSMUST00000097626	MI0009942_mmu-mir-669l	ENSMUSG00000003778	mmu-mir-669l	Brd8-008	miRNA	protein_coding	locus_180	locus_6717	chr2:10468977:10469015:+	chr18:34605520:34605542:-	group_163	group_1975	0.767772511848	1.0	0.767772511848
chimera_4926	tag_225821|1|r	MI0009942_mmu-mir-669l	ENSMUST00000115765	MI0009942_mmu-mir-669l	ENSMUSG00000003778	mmu-mir-669l	Brd8-008	miRNA	protein_coding	locus_180	locus_6717	chr2:10468977:10469015:+	chr18:34605520:34605542:-	group_163	group_1975	0.767772511848	1.0	0.767772511848
chimera_4927	tag_225821|1|r	MI0009942_mmu-mir-669l	ENSMUST00000115766	MI0009942_mmu-mir-669l	ENSMUSG00000003778	mmu-mir-669l	Brd8-008	miRNA	protein_coding	locus_180	locus_6717	chr2:10468977:10469015:+	chr18:34605520:34605542:-	group_163	group_1975	0.767772511848	1.0	0.767772511848
chimera_4928	tag_225821|1|r	MI0006281_mmu-mir-669d	ENSMUST00000003876	MI0006281_mmu-mir-669d	ENSMUSG00000003778	mmu-mir-669d	Brd8-008	miRNA	protein_coding	locus_176	locus_6717	chr2:10468377:10468410:+	chr18:34605520:34605542:-	group_163	group_1975	1.0	1.0	1.0
chimera_4929	tag_225821|1|r	MI0006281_mmu-mir-669d	ENSMUST00000152612	MI0006281_mmu-mir-669d	ENSMUSG00000003778	mmu-mir-669d	Brd8-008	miRNA	protein_coding	locus_176	locus_6717	chr2:10468377:10468410:+	chr18:34605520:34605542:-	group_163	group_1975	1.0	1.0	1.0
chimera_4930	tag_225821|1|r	MI0006281_mmu-mir-669d	ENSMUST00000097626	MI0006281_mmu-mir-669d	ENSMUSG00000003778	mmu-mir-669d	Brd8-008	miRNA	protein_coding	locus_176	locus_6717	chr2:10468377:10468410:+	chr18:34605520:34605542:-	group_163	group_1975	1.0	1.0	1.0
chimera_4931	tag_225821|1|r	MI0006281_mmu-mir-669d	ENSMUST00000115765	MI0006281_mmu-mir-669d	ENSMUSG00000003778	mmu-mir-669d	Brd8-008	miRNA	protein_coding	locus_176	locus_6717	chr2:10468377:10468410:+	chr18:34605520:34605542:-	group_163	group_1975	1.0	1.0	1.0
chimera_4932	tag_225821|1|r	MI0006281_mmu-mir-669d	ENSMUST00000115766	MI0006281_mmu-mir-669d	ENSMUSG00000003778	mmu-mir-669d	Brd8-008	miRNA	protein_coding	locus_176	locus_6717	chr2:10468377:10468410:+	chr18:34605520:34605542:-	group_163	group_1975	1.0	1.0	1.0
chimera_4933	tag_1566301|1|r	MI0000392_mmu-mir-294	ENSMUST00000015236	MI0000392_mmu-mir-294	ENSMUSG00000015092	mmu-mir-294	Edf1-005	miRNA	processed_transcript	locus_413	locus_8385	chr7:3220671:3220724:+	chr2:25561859:25561889:+	group_279	group_2283	1.0	1.0	1.0
chimera_4934	tag_1566301|1|r	MI0000392_mmu-mir-294	ENSMUST00000142288	MI0000392_mmu-mir-294	ENSMUSG00000015092	mmu-mir-294	Edf1-005	miRNA	processed_transcript	locus_413	locus_8385	chr7:3220671:3220724:+	chr2:25561859:25561889:+	group_279	group_2283	1.0	1.0	1.0
chimera_4935	tag_1489042|1|r	MI0000392_mmu-mir-294	ENSMUST00000183843	MI0000392_mmu-mir-294	ENSMUSG00000099065	mmu-mir-294	Gm19980-001	miRNA	lincRNA	locus_413	locus_10461	chr7:3220671:3220724:+	chr4:44525869:44525891:-	group_279	group_2664	1.0	1.0	1.0
chimera_4936	tag_1303631|4|l	MI0014706_mmu-mir-3473a	ENSMUST00000131141	MI0014706_mmu-mir-3473a	ENSMUSG00000028637	mmu-mir-3473a	Ccdc30-013	miRNA	protein_coding	locus_453	locus_9862	chrX:162874918:162874942:-	chr4:119352319:119352353:-	group_20	group_842	0.830508474576	1.0	0.830508474576
chimera_4937	tag_1303631|4|l	MI0014706_mmu-mir-3473a	ENSMUST00000044781	MI0014706_mmu-mir-3473a	ENSMUSG00000028637	mmu-mir-3473a	Ccdc30-013	miRNA	protein_coding	locus_453	locus_9862	chrX:162874918:162874942:-	chr4:119352319:119352353:-	group_20	group_842	0.830508474576	1.0	0.830508474576
chimera_4938	tag_1303631|4|l	MI0014706_mmu-mir-3473a	ENSMUST00000130149	MI0014706_mmu-mir-3473a	ENSMUSG00000044702	mmu-mir-3473a	Palb2-006	miRNA	protein_coding	locus_453	locus_12569	chrX:162874918:162874942:-	chr7:122126241:122126298:-	group_20	group_842	0.830508474576	0.840909090909	0.698382126348
chimera_4939	tag_1303631|4|l	MI0014706_mmu-mir-3473a	ENSMUST00000139404	MI0014706_mmu-mir-3473a	ENSMUSG00000041720	mmu-mir-3473a	Pi4ka-002	miRNA	retained_intron	locus_453	locus_5581	chrX:162874918:162874942:-	chr16:17281545:17281578:-	group_20	group_842	0.830508474576	0.977272727273	0.811633281972
chimera_4940	tag_1303631|4|l	MI0014706_mmu-mir-3473a	ENSMUST00000156293	MI0014706_mmu-mir-3473a	ENSMUSG00000056032	mmu-mir-3473a	BC018473-002	miRNA	antisense	locus_453	locus_2382	chrX:162874918:162874942:-	chr11:116757711:116757752:+	group_20	group_842	0.830508474576	1.0	0.830508474576
chimera_4941	tag_1303631|4|l	MI0014706_mmu-mir-3473a	ENSMUST00000074913	MI0014706_mmu-mir-3473a	ENSMUSG00000016534	mmu-mir-3473a	Lamp2-005	miRNA	processed_transcript	locus_453	locus_15573	chrX:162874918:162874942:-	chrX:38401590:38401628:-	group_20	group_842	0.830508474576	1.0	0.830508474576
chimera_4942	tag_1303631|4|l	MI0014706_mmu-mir-3473a	ENSMUST00000034413	MI0014706_mmu-mir-3473a	ENSMUSG00000031937	mmu-mir-3473a	Vstm5-201	miRNA	protein_coding	locus_453	locus_14599	chrX:162874918:162874942:-	chr9:15259086:15259123:+	group_20	group_842	0.830508474576	1.0	0.830508474576
chimera_4943	tag_1303631|4|l	MI0014706_mmu-mir-3473a	ENSMUST00000033541	MI0014706_mmu-mir-3473a	ENSMUSG00000031198	mmu-mir-3473a	Fundc2-003	miRNA	processed_transcript	locus_453	locus_15694	chrX:162874918:162874942:-	chrX:75395962:75396004:+	group_20	group_842	0.830508474576	0.962962962963	0.799748901444
chimera_4944	tag_1303631|4|l	MI0014706_mmu-mir-3473a	ENSMUST00000055242	MI0014706_mmu-mir-3473a	ENSMUSG00000002981	mmu-mir-3473a	Clptm1-201	miRNA	protein_coding	locus_453	locus_12830	chrX:162874918:162874942:-	chr7:19631634:19631682:-	group_20	group_842	0.830508474576	1.0	0.830508474576
chimera_4945	tag_1303631|4|l	MI0016997_mmu-mir-3473b	ENSMUST00000131141	MI0016997_mmu-mir-3473b	ENSMUSG00000028637	mmu-mir-3473b	Ccdc30-013	miRNA	protein_coding	locus_20	locus_9862	chr10:41670740:41670793:+	chr4:119352319:119352353:-	group_20	group_842	1.0	1.0	1.0
chimera_4946	tag_1303631|4|l	MI0016997_mmu-mir-3473b	ENSMUST00000044781	MI0016997_mmu-mir-3473b	ENSMUSG00000028637	mmu-mir-3473b	Ccdc30-013	miRNA	protein_coding	locus_20	locus_9862	chr10:41670740:41670793:+	chr4:119352319:119352353:-	group_20	group_842	1.0	1.0	1.0
chimera_4947	tag_1303631|4|l	MI0016997_mmu-mir-3473b	ENSMUST00000130149	MI0016997_mmu-mir-3473b	ENSMUSG00000044702	mmu-mir-3473b	Palb2-006	miRNA	protein_coding	locus_20	locus_12569	chr10:41670740:41670793:+	chr7:122126241:122126298:-	group_20	group_842	1.0	0.840909090909	0.840909090909
chimera_4948	tag_1303631|4|l	MI0016997_mmu-mir-3473b	ENSMUST00000139404	MI0016997_mmu-mir-3473b	ENSMUSG00000041720	mmu-mir-3473b	Pi4ka-002	miRNA	retained_intron	locus_20	locus_5581	chr10:41670740:41670793:+	chr16:17281545:17281578:-	group_20	group_842	1.0	0.977272727273	0.977272727273
chimera_4949	tag_1303631|4|l	MI0016997_mmu-mir-3473b	ENSMUST00000156293	MI0016997_mmu-mir-3473b	ENSMUSG00000056032	mmu-mir-3473b	BC018473-002	miRNA	antisense	locus_20	locus_2382	chr10:41670740:41670793:+	chr11:116757711:116757752:+	group_20	group_842	1.0	1.0	1.0
chimera_4950	tag_1303631|4|l	MI0016997_mmu-mir-3473b	ENSMUST00000074913	MI0016997_mmu-mir-3473b	ENSMUSG00000016534	mmu-mir-3473b	Lamp2-005	miRNA	processed_transcript	locus_20	locus_15573	chr10:41670740:41670793:+	chrX:38401590:38401628:-	group_20	group_842	1.0	1.0	1.0
chimera_4951	tag_1303631|4|l	MI0016997_mmu-mir-3473b	ENSMUST00000034413	MI0016997_mmu-mir-3473b	ENSMUSG00000031937	mmu-mir-3473b	Vstm5-201	miRNA	protein_coding	locus_20	locus_14599	chr10:41670740:41670793:+	chr9:15259086:15259123:+	group_20	group_842	1.0	1.0	1.0
chimera_4952	tag_1303631|4|l	MI0016997_mmu-mir-3473b	ENSMUST00000033541	MI0016997_mmu-mir-3473b	ENSMUSG00000031198	mmu-mir-3473b	Fundc2-003	miRNA	processed_transcript	locus_20	locus_15694	chr10:41670740:41670793:+	chrX:75395962:75396004:+	group_20	group_842	1.0	0.962962962963	0.962962962963
chimera_4953	tag_1303631|4|l	MI0016997_mmu-mir-3473b	ENSMUST00000055242	MI0016997_mmu-mir-3473b	ENSMUSG00000002981	mmu-mir-3473b	Clptm1-201	miRNA	protein_coding	locus_20	locus_12830	chr10:41670740:41670793:+	chr7:19631634:19631682:-	group_20	group_842	1.0	1.0	1.0
chimera_4954	tag_1303631|4|l	MI0022357_mmu-mir-3473e	ENSMUST00000131141	MI0022357_mmu-mir-3473e	ENSMUSG00000028637	mmu-mir-3473e	Ccdc30-013	miRNA	protein_coding	locus_367	locus_9862	chr5:31667298:31667318:-	chr4:119352319:119352353:-	group_20	group_842	0.931034482759	1.0	0.931034482759
chimera_4955	tag_1303631|4|l	MI0022357_mmu-mir-3473e	ENSMUST00000044781	MI0022357_mmu-mir-3473e	ENSMUSG00000028637	mmu-mir-3473e	Ccdc30-013	miRNA	protein_coding	locus_367	locus_9862	chr5:31667298:31667318:-	chr4:119352319:119352353:-	group_20	group_842	0.931034482759	1.0	0.931034482759
chimera_4956	tag_1303631|4|l	MI0022357_mmu-mir-3473e	ENSMUST00000130149	MI0022357_mmu-mir-3473e	ENSMUSG00000044702	mmu-mir-3473e	Palb2-006	miRNA	protein_coding	locus_367	locus_12569	chr5:31667298:31667318:-	chr7:122126241:122126298:-	group_20	group_842	0.931034482759	0.840909090909	0.782915360502
chimera_4957	tag_1303631|4|l	MI0022357_mmu-mir-3473e	ENSMUST00000139404	MI0022357_mmu-mir-3473e	ENSMUSG00000041720	mmu-mir-3473e	Pi4ka-002	miRNA	retained_intron	locus_367	locus_5581	chr5:31667298:31667318:-	chr16:17281545:17281578:-	group_20	group_842	0.931034482759	0.977272727273	0.909874608151
chimera_4958	tag_1303631|4|l	MI0022357_mmu-mir-3473e	ENSMUST00000156293	MI0022357_mmu-mir-3473e	ENSMUSG00000056032	mmu-mir-3473e	BC018473-002	miRNA	antisense	locus_367	locus_2382	chr5:31667298:31667318:-	chr11:116757711:116757752:+	group_20	group_842	0.931034482759	1.0	0.931034482759
chimera_4959	tag_1303631|4|l	MI0022357_mmu-mir-3473e	ENSMUST00000074913	MI0022357_mmu-mir-3473e	ENSMUSG00000016534	mmu-mir-3473e	Lamp2-005	miRNA	processed_transcript	locus_367	locus_15573	chr5:31667298:31667318:-	chrX:38401590:38401628:-	group_20	group_842	0.931034482759	1.0	0.931034482759
chimera_4960	tag_1303631|4|l	MI0022357_mmu-mir-3473e	ENSMUST00000034413	MI0022357_mmu-mir-3473e	ENSMUSG00000031937	mmu-mir-3473e	Vstm5-201	miRNA	protein_coding	locus_367	locus_14599	chr5:31667298:31667318:-	chr9:15259086:15259123:+	group_20	group_842	0.931034482759	1.0	0.931034482759
chimera_4961	tag_1303631|4|l	MI0022357_mmu-mir-3473e	ENSMUST00000033541	MI0022357_mmu-mir-3473e	ENSMUSG00000031198	mmu-mir-3473e	Fundc2-003	miRNA	processed_transcript	locus_367	locus_15694	chr5:31667298:31667318:-	chrX:75395962:75396004:+	group_20	group_842	0.931034482759	0.962962962963	0.896551724138
chimera_4962	tag_1303631|4|l	MI0022357_mmu-mir-3473e	ENSMUST00000055242	MI0022357_mmu-mir-3473e	ENSMUSG00000002981	mmu-mir-3473e	Clptm1-201	miRNA	protein_coding	locus_367	locus_12830	chr5:31667298:31667318:-	chr7:19631634:19631682:-	group_20	group_842	0.931034482759	1.0	0.931034482759
chimera_4963	tag_1572392|1|l	MI0014706_mmu-mir-3473a	ENSMUST00000159215	MI0014706_mmu-mir-3473a	ENSMUSG00000038538	mmu-mir-3473a	Ubn2-009	miRNA	processed_transcript	locus_453	locus_12113	chrX:162874918:162874942:-	chr6:38484218:38484240:+	group_20	group_2628	0.830508474576	0.107875632288	0.0895916268156
chimera_4964	tag_1572392|1|l	MI0014706_mmu-mir-3473a	ENSMUST00000184928	MI0014706_mmu-mir-3473a	ENSMUSG00000052512	mmu-mir-3473a	Nav2-201	miRNA	protein_coding	locus_453	locus_13228	chrX:162874918:162874942:-	chr7:49411259:49411281:+	group_20	group_2628	0.830508474576	0.107875632288	0.0895916268156
chimera_4965	tag_1572392|1|l	MI0014706_mmu-mir-3473a	ENSMUST00000154573	MI0014706_mmu-mir-3473a	ENSMUSG00000079317	mmu-mir-3473a	Trappc2-003	miRNA	protein_coding	locus_453	locus_15494	chrX:162874918:162874942:-	chrX:166450263:166450314:+	group_20	group_2628	0.830508474576	0.0898963602402	0.074659689013
chimera_4966	tag_1572392|1|l	MI0014706_mmu-mir-3473a	ENSMUST00000136387	MI0014706_mmu-mir-3473a	ENSMUSG00000071337	mmu-mir-3473a	Tia1-021	miRNA	processed_transcript	locus_453	locus_12328	chrX:162874918:162874942:-	chr6:86421900:86421922:+	group_20	group_2628	0.830508474576	0.0863005058306	0.0716733014525
chimera_4967	tag_1572392|1|l	MI0014706_mmu-mir-3473a	ENSMUST00000108278	MI0014706_mmu-mir-3473a	ENSMUSG00000030598	mmu-mir-3473a	Fbxo17-201	miRNA	protein_coding	locus_453	locus_12943	chrX:162874918:162874942:-	chr7:28737982:28738004:+	group_20	group_2628	0.830508474576	0.107875632288	0.0895916268156
chimera_4968	tag_1572392|1|l	MI0014706_mmu-mir-3473a	ENSMUST00000032818	MI0014706_mmu-mir-3473a	ENSMUSG00000030598	mmu-mir-3473a	Fbxo17-201	miRNA	protein_coding	locus_453	locus_12943	chrX:162874918:162874942:-	chr7:28737982:28738004:+	group_20	group_2628	0.830508474576	0.107875632288	0.0895916268156
chimera_4969	tag_1572392|1|l	MI0014706_mmu-mir-3473a	ENSMUST00000160708	MI0014706_mmu-mir-3473a	ENSMUSG00000004626	mmu-mir-3473a	Stxbp2-009	miRNA	retained_intron	locus_453	locus_13908	chrX:162874918:162874942:-	chr8:3643459:3643498:+	group_20	group_2628	0.830508474576	0.107875632288	0.0895916268156
